210204,3,沙河口区,210200
210211,3,甘井子区,210200
210212,3,旅顺口区,210200
210213,3,金州区,210200
210214,3,普兰店区,210200
210224,3,长海县,210200
210281,3,瓦房店市,210200
210283,3,庄河市,210200
210300,2,鞍山市,210000
210301,3,市辖区,210300
210302,3,铁东区,210300
210303,3,铁西区,210300
210304,3,立山区,210300
210311,3,千山区,210300
210321,3,台安县,210300
210323,3,岫岩满族自治县,210300
210381,3,海城市,210300
210400,2,抚顺市,210000
210401,3,市辖区,210400
210402,3,新抚区,210400
210403,3,东洲区,210400
210404,3,望花区,210400
210411,3,顺城区,210400
210421,3,抚顺县,210400
210422,3,新宾满族自治县,210400
210423,3,清原满族自治县,210400
210500,2,本溪市,210000
210501,3,市辖区,210500
210502,3,平山区,210500
210503,3,溪湖区,210500
210504,3,明山区,210500
210505,3,南芬区,210500
210521,3,本溪满族自治县,210500
210522,3,桓仁满族自治县,210500
210600,2,丹东市,210000
210601,3,市辖区,210600
210602,3,元宝区,210600
210603,3,振兴区,210600
210604,3,振安区,210600
210624,3,宽甸满族自治县,210600
210681,3,东港市,210600
210682,3,凤城市,210600
210700,2,锦州市,210000
210701,3,市辖区,210700
210702,3,古塔区,210700
210703,3,凌河区,210700
210711,3,太和区,210700
210726,3,黑山县,210700
210727,3,义县,210700
210781,3,凌海市,210700
210782,3,北镇市,210700
210800,2,营口市,210000
210801,3,市辖区,210800
210802,3,站前区,210800
210803,3,西市区,210800
210804,3,鲅鱼圈区,210800
210811,3,老边区,210800
210881,3,盖州市,210800
210882,3,大石桥市,210800
210900,2,阜新市,210000
210901,3,市辖区,210900
210902,3,海州区,210900
210903,3,新邱区,210900
210904,3,太平区,210900
210905,3,清河门区,210900
210911,3,细河区,210900
210921,3,阜新蒙古族自治县,210900
210922,3,彰武县,210900
211000,2,辽阳市,210000
211001,3,市辖区,211000
211002,3,白塔区,211000
211003,3,文圣区,211000
211004,3,宏伟区,211000
211005,3,弓长岭区,211000
211011,3,太子河区,211000
211021,3,辽阳县,211000
211081,3,灯塔市,211000
211100,2,盘锦市,210000
211101,3,市辖区,211100
211102,3,双台子区,211100
211103,3,兴隆台区,211100
211104,3,大洼区,211100
211122,3,盘山县,211100
211200,2,铁岭市,210000
211201,3,市辖区,211200
211202,3,银州区,211200
211204,3,清河区,211200
211221,3,铁岭县,211200
211223,3,西丰县,211200
211224,3,昌图县,211200
211281,3,调兵山市,211200
211282,3,开原市,211200
211300,2,朝阳市,210000
211301,3,市辖区,211300
211302,3,双塔区,211300
211303,3,龙城区,211300
211321,3,朝阳县,211300
211322,3,建平县,211300
211324,3,喀喇沁左翼蒙古族自治县,211300
211381,3,北票市,211300
211382,3,凌源市,211300
211400,2,葫芦岛市,210000
211401,3,市辖区,211400
211402,3,连山区,211400
211403,3,龙港区,211400
211404,3,南票区,211400
211421,3,绥中县,211400
211422,3,建昌县,211400
211481,3,兴城市,211400
220000,1,吉林省,100000
220100,2,长春市,220000
220101,3,市辖区,220100
220102,3,南关区,220100
220103,3,宽城区,220100
220104,3,朝阳区,220100
220105,3,二道区,220100
220106,3,绿园区,220100
220112,3,双阳区,220100
220113,3,九台区,220100
220122,3,农安县,220100
220182,3,榆树市,220100
220183,3,德惠市,220100
